Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
421.379	15:25:1.311	43.462229950	1.272889989	0.596	0.335483	112
421.629	15:25:1.561	43.462229950	1.272889989	0.596	0.329357	112
421.879	15:25:1.811	43.462229950	1.272889989	0.596	0.329357	112
422.129	15:25:2.061	43.462229950	1.272889989	0.596	0.329357	112
422.379	15:25:2.311	43.462229950	1.272889989	0.596	0.329357	112
422.629	15:25:2.561	43.462229950	1.272889989	0.596	0.329357	112
422.879	15:25:2.811	43.462229950	1.272889989	0.596	0.329357	112
423.129	15:25:3.061	43.462229950	1.272889989	0.5868	0.329357	112
423.379	15:25:3.311	43.462229950	1.272889989	0.5868	0.329357	112
423.629	15:25:3.561	43.462229950	1.272889989	0.5868	0.329357	112
423.879	15:25:3.811	43.462229950	1.272889989	0.5868	0.329357	112
424.129	15:25:4.061	43.462229950	1.272889989	0.572	0.329357	112
424.379	15:25:4.311	43.462229950	1.272889989	0.572	0.329357	112
424.629	15:25:4.561	43.462229950	1.272889989	0.572	0.333749	112
424.879	15:25:4.811	43.462229950	1.272889989	0.572	0.333749	112
425.129	15:25:5.061	43.462229950	1.272889989	0.6032	0.333749	112
425.379	15:25:5.311	43.462229950	1.272889989	0.6032	0.333749	112
425.629	15:25:5.561	43.462229950	1.272889989	0.6032	0.333749	112
425.879	15:25:5.811	43.462229950	1.272889989	0.6032	0.333749	112
426.129	15:25:6.061	43.462229950	1.272889989	0.5732	0.333749	112
426.379	15:25:6.311	43.462229950	1.272889989	0.5732	0.333749	112
426.629	15:25:6.561	43.462229950	1.272889989	0.5732	0.333749	112
426.879	15:25:6.811	43.462229950	1.272889989	0.5732	0.333749	112
427.129	15:25:7.061	43.462229950	1.272889989	0.608	0.333749	112
427.379	15:25:7.311	43.462229950	1.272889989	0.608	0.333749	112
427.629	15:25:7.561	43.462229950	1.272889989	0.608	0.366071	112
427.879	15:25:7.811	43.462229950	1.272889989	0.608	0.366071	112
428.129	15:25:8.061	43.462229950	1.272889989	0.536	0.366071	112
428.379	15:25:8.311	43.462229950	1.272889989	0.536	0.366071	112
428.629	15:25:8.561	43.462229950	1.272889989	0.536	0.366071	112
428.879	15:25:8.811	43.462229950	1.272889989	0.536	0.366071	112
429.129	15:25:9.061	43.462229950	1.272889989	0.6376	0.366071	112
429.379	15:25:9.311	43.462229950	1.272889989	0.6376	0.366071	112
429.629	15:25:9.561	43.462229950	1.272889989	0.6376	0.366071	112
429.879	15:25:9.811	43.462229950	1.272889989	0.6376	0.366071	112
430.129	15:25:10.061	43.462229950	1.272889989	0.5668	0.366071	112
430.379	15:25:10.311	43.462229950	1.272889989	0.5668	0.366071	112
430.629	15:25:10.561	43.462229950	1.272889989	0.5668	0.349503	112
430.879	15:25:10.811	43.462229950	1.272889989	0.5668	0.349503	112
431.129	15:25:11.061	43.462229950	1.272889989	0.5296	0.349503	112
431.379	15:25:11.311	43.462229950	1.272889989	0.5296	0.349503	112
431.629	15:25:11.561	43.462229950	1.272889989	0.5296	0.349503	112
431.879	15:25:11.811	43.462229950	1.272889989	0.5296	0.349503	112
432.129	15:25:12.061	43.462229950	1.272889989	0.7064	0.349503	112
432.379	15:25:12.311	43.462229950	1.272889989	0.7064	0.349503	112
432.629	15:25:12.561	43.462229950	1.272889989	0.7064	0.349503	112
432.879	15:25:12.811	43.462229950	1.272889989	0.7064	0.349503	111
433.129	15:25:13.061	43.462229950	1.272889989	0.5588	0.349503	111
433.379	15:25:13.311	43.462229950	1.272889989	0.5588	0.349503	111
433.629	15:25:13.561	43.462229950	1.272889989	0.5588	0.333594	111
433.879	15:25:13.811	43.462229950	1.272889989	0.5588	0.333594	111
434.129	15:25:14.061	43.462229950	1.272889989	0.5564	0.333594	111
434.379	15:25:14.311	43.462229950	1.272889989	0.5564	0.333594	111
434.629	15:25:14.561	43.462229950	1.272889989	0.5564	0.333594	111
434.879	15:25:14.811	43.462229950	1.272889989	0.5564	0.333594	111
435.129	15:25:15.061	43.462229950	1.272889989	0.5812	0.333594	111
435.379	15:25:15.311	43.462229950	1.272889989	0.5812	0.333594	111
435.629	15:25:15.561	43.462229950	1.272889989	0.5812	0.333594	111
435.879	15:25:15.811	43.462229950	1.272889989	0.5812	0.333594	111
436.129	15:25:16.061	43.462229950	1.272889989	0.5988	0.333594	111
436.379	15:25:16.311	43.462229950	1.272889989	0.5988	0.333594	111
436.629	15:25:16.561	43.462229950	1.272889989	0.5988	0.353435	111
436.879	15:25:16.811	43.462229950	1.272889989	0.5988	0.353435	111
437.129	15:25:17.061	43.462229950	1.272889989	0.5524	0.353435	111
437.379	15:25:17.311	43.462229950	1.272889989	0.5524	0.353435	111
437.629	15:25:17.561	43.462229950	1.272889989	0.5524	0.353435	111
437.879	15:25:17.811	43.462229950	1.272889989	0.5524	0.353435	111
438.129	15:25:18.061	43.462229950	1.272889989	0.6208	0.353435	111
438.379	15:25:18.311	43.462229950	1.272889989	0.6208	0.353435	111
438.629	15:25:18.561	43.462229950	1.272889989	0.6208	0.353435	111
438.879	15:25:18.811	43.462229950	1.272889989	0.6208	0.353435	111
439.129	15:25:19.061	43.462229950	1.272889989	0.5516	0.353435	111
439.379	15:25:19.311	43.462229950	1.272889989	0.5516	0.353435	111
439.629	15:25:19.561	43.462229950	1.272889989	0.5516	0.349238	111
439.879	15:25:19.811	43.462229950	1.272889989	0.5516	0.349238	111
440.129	15:25:20.061	43.462229950	1.272889989	0.5496	0.349238	111
440.379	15:25:20.311	43.462229950	1.272889989	0.5496	0.349238	111
440.629	15:25:20.561	43.462229950	1.272889989	0.5496	0.349238	111
440.879	15:25:20.811	43.462229950	1.272889989	0.5496	0.349238	111
441.129	15:25:21.061	43.462229950	1.272889989	0.5496	0.349238	111
441.379	15:25:21.311	43.462229950	1.272889989	0.5496	0.349238	111
441.629	15:25:21.561	43.462229950	1.272889989	0.5496	0.349238	111
441.879	15:25:21.811	43.462229950	1.272889989	0.5496	0.349238	111
