Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_FP:thrust
89.565	13:48:32.159	43.462229950	1.272889989	0.243048	0.239474	126	0
89.815	13:48:32.409	43.462229950	1.272889989	0.243048	0.239474	126	0
90.065	13:48:32.659	43.462229950	1.272889989	0.243048	0.239474	126	0
90.315	13:48:32.909	43.462229950	1.272889989	0.242857	0.239474	126	0
90.565	13:48:33.159	43.462229950	1.272889989	0.242857	0.239474	126	0
90.815	13:48:33.409	43.462229950	1.272889989	0.242857	0.239474	126	0
91.065	13:48:33.659	43.462229950	1.272889989	0.242857	0.239474	126	0
91.315	13:48:33.909	43.462229950	1.272889989	0.242667	0.239474	126	0
91.565	13:48:34.159	43.462229950	1.272889989	0.242667	0.239474	126	0
91.815	13:48:34.409	43.462229950	1.272889989	0.242667	0.239474	126	0
92.065	13:48:34.659	43.462229950	1.272889989	0.242667	0.239474	126	0
92.315	13:48:34.909	43.462229950	1.272889989	0.242667	0.239474	126	0
92.565	13:48:35.159	43.462229950	1.272889989	0.242667	0.239474	126	0
92.815	13:48:35.409	43.462229950	1.272889989	0.242667	0.239474	126	0
93.065	13:48:35.659	43.462229950	1.272889989	0.242667	0.239474	126	0
93.315	13:48:35.909	43.462229950	1.272889989	0.242667	0.239474	126	0
93.565	13:48:36.159	43.462229950	1.272889989	0.242667	0.239474	126	0
93.815	13:48:36.409	43.462229950	1.272889989	0.242667	0.239474	126	0
94.065	13:48:36.659	43.462229950	1.272889989	0.242667	0.239474	126	0
94.315	13:48:36.909	43.462229950	1.272889989	0.242857	0.239474	126	0
94.565	13:48:37.159	43.462229950	1.272889989	0.242857	0.239474	126	0
94.815	13:48:37.409	43.462229950	1.272889989	0.242857	0.239474	126	0
95.065	13:48:37.659	43.462229950	1.272889989	0.242857	0.239474	126	0
95.315	13:48:37.909	43.462229950	1.272889989	0.242667	0.239474	126	0
95.565	13:48:38.159	43.462229950	1.272889989	0.242667	0.239474	126	0
95.815	13:48:38.409	43.462229950	1.272889989	0.242667	0.239474	126	0
96.065	13:48:38.659	43.462229950	1.272889989	0.242667	0.239474	126	0
96.315	13:48:38.909	43.462229950	1.272889989	0.242857	0.239474	126	0
96.565	13:48:39.159	43.462229950	1.272889989	0.242857	0.239474	126	0
96.815	13:48:39.409	43.462229950	1.272889989	0.242857	0.239474	126	0
97.065	13:48:39.659	43.462229950	1.272889989	0.242857	0.239474	126	0
97.315	13:48:39.909	43.462229950	1.272889989	0.243048	0.239474	126	0
97.565	13:48:40.159	43.462229950	1.272889989	0.243048	0.239474	126	0
97.815	13:48:40.409	43.462229950	1.272889989	0.243048	0.239474	126	0
98.065	13:48:40.659	43.462229950	1.272889989	0.243048	0.239474	126	0
